kwartier,price_eur_kwh,tarief,verbruik_kwh,ev_energie_kwh,afname_kwh,injectie_kwh,bat_laden_kwh_kw,bat_ontladen_kwh_kw,sl_productie_kwh
2024-11-25 02:45:00,0.002236453540994397,nacht,0.081,0.0,0.331,0.0,0.25,0.0,0.0
2024-11-25 03:00:00,0.0019979159315972553,nacht,0.118,0.0,0.368,0.0,0.25,0.0,0.0
2024-11-25 03:15:00,0.001857862833946548,nacht,0.213,0.0,0.463,0.0,0.25,0.0,0.0
2024-11-25 03:30:00,0.001829973451174638,nacht,0.079,0.0,0.329,0.0,0.25,0.0,0.0
2024-11-25 03:45:00,0.00191424778328156,nacht,0.092,0.0,0.342,0.0,0.25,0.0,0.0
2024-11-25 04:00:00,0.0021247013185208418,nacht,0.12,0.0,0.37,0.0,0.25,0.0,0.0
2024-11-25 04:15:00,0.0025173960099067897,nacht,0.0949999999999999,0.0,0.345,0.0,0.25,0.0,0.0
2024-11-25 04:30:00,0.0031063473456929814,nacht,0.064,0.0,0.314,0.0,0.25,0.0,0.0
2024-11-25 04:45:00,0.003891555325879388,nacht,0.1079999999999999,0.0,0.358,0.0,0.25,0.0,0.0
2024-11-25 05:00:00,0.0046645287943193675,nacht,0.12,0.0,0.37,0.0,0.25,0.0,0.0
2024-11-25 05:15:00,0.004591303126426282,nacht,0.073,0.0,0.323,0.0,0.25,0.0,0.0
2024-11-25 05:30:00,0.0034633871660534653,nacht,0.073,0.0,0.323,0.0,0.25,0.0,0.0
2024-11-25 05:45:00,0.0012807809132008856,nacht,0.2229999999999999,0.0,0.473,0.0,0.25,0.0,0.0
2024-11-25 06:00:00,-0.0008440664957983301,dag,0.029,0.0,0.049,0.02,0.0,0.0,0.0
2024-11-25 06:15:00,0.00153864148438808,dag,0.012,0.0,0.012,0.0,0.0,0.0,0.0
2024-11-25 06:30:00,0.009541353990093199,dag,0.0,0.0,0.001,0.012,0.0,0.0,0.0
2024-11-25 06:45:00,0.023164071021317057,dag,0.002,0.0,0.004,0.002,0.0,0.0,0.0
2024-11-25 07:00:00,0.04089423718887397,dag,0.248,0.0,0.004,0.006,0.0,0.25,0.0
2024-11-25 07:15:00,0.056681630936021375,dag,0.25,0.0,0.009,0.009,0.0,0.25,0.0
2024-11-25 07:30:00,0.06901369687357368,dag,0.25,0.0,0.003,0.003,0.0,0.25,0.0
2024-11-25 07:45:00,0.07789043500153094,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-25 08:00:00,0.08362149274030248,dag,0.25,0.0,0.008,0.008,0.0,0.25,0.0
2024-11-25 08:15:00,0.08744545977152648,dag,0.251,0.0,0.005,0.004,0.0,0.25,0.0
2024-11-25 08:30:00,0.08967198351561194,dag,0.255,0.0,0.008,0.003,0.0,0.25,0.0
2024-11-25 08:45:00,0.09030106397255917,dag,0.254,0.0,0.023,0.019,0.0,0.25,0.0
2024-11-25 09:00:00,0.08966729184991606,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-25 09:15:00,0.0891090299778732,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-25 09:30:00,0.08896086906397851,dag,0.0,0.0,0.006,0.007,0.0,0.0,0.0
2024-11-25 09:45:00,0.08922280910823224,dag,0.004,0.0,0.017,0.013,0.0,0.0,0.0
2024-11-25 10:00:00,0.08978121486003351,dag,0.246,0.0,0.002,0.006,0.0,0.25,0.0
2024-11-25 10:15:00,0.09018154531698065,dag,0.253,0.0,0.003,0.0,0.0,0.25,0.0
2024-11-25 10:30:00,0.09031016522847359,dag,0.249,0.0,0.001,0.002,0.0,0.25,0.0
2024-11-25 10:45:00,0.09016707459451231,dag,0.249,0.0,0.01,0.011,0.0,0.25,0.0
2024-11-25 11:00:00,0.08994097370994995,dag,0.251,0.0,0.005,0.004,0.0,0.25,0.0
2024-11-25 11:15:00,0.09038666375420348,dag,0.248,0.0,0.0,0.002,0.0,0.25,0.0
2024-11-25 11:30:00,0.09169284502212667,dag,0.249,0.0,0.0,0.001,0.0,0.25,0.0
2024-11-25 11:45:00,0.09385951751371976,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-25 12:00:00,0.09635051530016651,dag,0.011,0.0,0.011,0.0,0.0,0.0,0.0
2024-11-25 12:15:00,0.09702117466620484,dag,0.0,0.0,0.016,0.03,0.0,0.0,0.013999999999999999
2024-11-25 12:30:00,0.09533532968301915,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-25 12:45:00,0.09129298035060948,dag,0.002,0.0,0.013,0.011,0.0,0.0,0.0
2024-11-25 13:00:00,0.08564009008938364,dag,0.248,0.0,0.0,0.002,0.0,0.25,0.0
2024-11-25 13:15:00,0.08136051258097723,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-25 13:30:00,0.07920021124579671,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-25 13:45:00,0.07915918608384254,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-25 14:00:00,0.08106662434229793,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-25 14:15:00,0.08423927500988838,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-25 14:30:00,0.08850632533379485,dag,0.0,0.0,0.01,0.01,0.0,0.0,0.0
2024-11-25 14:45:00,0.09386777531401869,dag,0.0,0.0,0.009,0.009,0.0,0.0,0.0
2024-11-25 15:00:00,0.09980841254142388,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-25 15:15:00,0.10426738737947017,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-25 15:30:00,0.10672948741902384,dag,0.249,0.0,0.009,0.01,0.0,0.25,0.0
2024-11-25 15:45:00,0.10719471266008211,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-25 16:00:00,0.10642222549200642,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-25 16:15:00,0.1074486754722302,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-25 16:30:00,0.1110332249901121,dag,0.01,0.0,0.01,0.0,0.0,0.0,0.0
2024-11-25 16:45:00,0.1171758740456512,dag,0.138,0.0,0.138,0.0,0.0,0.0,0.0
2024-11-25 17:00:00,0.12505268549055018,dag,0.098,0.0,0.098,0.0,0.0,0.0,0.0
2024-11-25 17:15:00,0.13136791073160883,dag,0.141,0.0,0.141,0.0,0.0,0.0,0.0
2024-11-25 17:30:00,0.1352976126205299,dag,0.171,0.0,0.171,0.0,0.0,0.0,0.0
2024-11-25 17:45:00,0.13684179115731104,dag,0.356,0.0,0.356,0.0,0.0,0.0,0.0
2024-11-25 18:00:00,0.1363007825457944,dag,0.162,0.0,0.162,0.0,0.0,0.0,0.0
2024-11-25 18:15:00,0.13487593160133293,dag,0.201,0.0,0.201,0.0,0.0,0.0,0.0
2024-11-25 18:30:00,0.13286757452776965,dag,0.143,0.0,0.143,0.0,0.0,0.0,0.0
2024-11-25 18:45:00,0.13027571132510274,dag,0.115,0.0,0.115,0.0,0.0,0.0,0.0
2024-11-25 19:00:00,0.12706793432627547,dag,0.133,0.0,0.133,0.0,0.0,0.0,0.0
2024-11-25 19:15:00,0.1231146128630562,dag,0.148,0.0,0.148,0.0,0.0,0.0,0.0
2024-11-25 19:30:00,0.11838333926839095,dag,0.297,0.0,0.297,0.0,0.0,0.0,0.0
2024-11-25 19:45:00,0.11287411354227696,dag,0.113,0.0,0.113,0.0,0.0,0.0,0.0
2024-11-25 20:00:00,0.10679873014910665,dag,0.138,0.0,0.138,0.0,0.0,0.0,0.0
2024-11-25 20:15:00,0.10100436694643941,dag,0.155,0.0,0.155,0.0,0.0,0.0,0.0
2024-11-25 20:30:00,0.09570281839866492,dag,0.12,0.0,0.12,0.0,0.0,0.0,0.0
2024-11-25 20:45:00,0.09089408450578869,dag,0.076,0.0,0.076,0.0,0.0,0.0,0.0
2024-11-25 21:00:00,0.08683339507730034,nacht,0.156,0.0,0.156,0.0,0.0,0.0,0.0
2024-11-25 21:15:00,0.08454166935118793,nacht,0.194,0.0,0.194,0.0,0.0,0.0,0.0
2024-11-25 21:30:00,0.08427413713694204,nacht,0.156,0.0,0.156,0.0,0.0,0.0,0.0
2024-11-25 21:45:00,0.08603079843456998,nacht,0.161,0.0,0.161,0.0,0.0,0.0,0.0
2024-11-25 22:00:00,0.08913456454169136,nacht,0.377,0.0,0.377,0.0,0.25,0.25,0.0
2024-11-25 22:15:00,0.0908770806488128,nacht,0.367,0.0,0.367,0.0,0.25,0.25,0.0
2024-11-25 22:30:00,0.0905812580535612,nacht,0.3029999999999999,0.0,0.303,0.0,0.25,0.25,0.0
2024-11-25 22:45:00,0.08824709675593476,nacht,0.2239999999999999,0.0,0.224,0.0,0.25,0.25,0.0
2024-11-25 23:00:00,0.08387459675593527,nacht,0.061,0.0,0.311,0.0,0.25,0.0,0.0
2024-11-25 23:15:00,0.07746375805356093,nacht,0.173,0.0,0.423,0.0,0.25,0.0,0.0
2024-11-25 23:30:00,0.06901458064881262,nacht,0.082,0.0,0.332,0.0,0.25,0.0,0.0
2024-11-25 23:45:00,0.058527064541691286,nacht,0.0,0.0,0.248,0.001,0.25,0.0,0.0
2024-11-26 00:00:00,0.09817545070294073,nacht,0.0,0.0,0.183,0.0,0.25,0.0,0.0
2024-11-26 00:15:00,0.09250435010042009,nacht,0.082,0.0,0.332,0.0,0.25,0.0,0.0
2024-11-26 00:30:00,0.08783444969873971,nacht,0.1169999999999999,0.0,0.367,0.0,0.25,0.0,0.0
2024-11-26 00:45:00,0.08416574949789947,nacht,0.1119999999999999,0.0,0.362,0.0,0.25,0.0,0.0
2024-11-26 01:00:00,0.08149824949789945,nacht,0.075,0.0,0.325,0.0,0.25,0.0,0.0
2024-11-26 01:15:00,0.07983194969873972,nacht,0.494,0.0,0.744,0.0,0.25,0.0,0.0
2024-11-26 01:30:00,0.0791668501004201,nacht,0.188,0.0,0.438,0.0,0.25,0.0,0.0
2024-11-26 01:45:00,0.07950295070294078,nacht,0.1009999999999999,0.0,0.351,0.0,0.25,0.0,0.0
2024-11-26 02:00:00,0.08047342630546131,nacht,0.077,0.0,0.327,0.0,0.25,0.0,0.0
2024-11-26 02:15:00,0.08061097610462116,nacht,0.118,0.0,0.368,0.0,0.25,0.0,0.0
2024-11-26 02:30:00,0.07954877489957983,nacht,0.13,0.0,0.38,0.0,0.25,0.0,0.0
2024-11-26 02:45:00,0.07728682269033778,nacht,0.081,0.0,0.331,0.0,0.25,0.0,0.0
2024-11-26 03:00:00,0.07420429528025511,nacht,0.366,0.0,0.616,0.0,0.25,0.0,0.0
2024-11-26 03:15:00,0.07181789588277593,nacht,0.124,0.0,0.374,0.0,0.25,0.0,0.0
2024-11-26 03:30:00,0.07050680030126046,nacht,0.1129999999999999,0.0,0.363,0.0,0.25,0.0,0.0
2024-11-26 03:45:00,0.07027100853570846,nacht,0.067,0.0,0.317,0.0,0.25,0.0,0.0
2024-11-26 04:00:00,0.07100751757351782,nacht,0.089,0.0,0.339,0.0,0.25,0.0,0.0
2024-11-26 04:15:00,0.07230431536427523,nacht,0.12,0.0,0.37,0.0,0.25,0.0,0.0
2024-11-26 04:30:00,0.07405839889537902,nacht,0.0959999999999999,0.0,0.346,0.0,0.25,0.0,0.0
2024-11-26 04:45:00,0.07626976816682782,nacht,0.067,0.0,0.317,0.0,0.25,0.0,0.0
2024-11-26 05:00:00,0.07885563442567355,nacht,0.1069999999999999,0.0,0.357,0.0,0.25,0.0,0.0
2024-11-26 05:15:00,0.08148484266012201,nacht,0.1119999999999999,0.0,0.362,0.0,0.25,0.0,0.0
2024-11-26 05:30:00,0.08407460411722423,nacht,0.084,0.0,0.334,0.0,0.25,0.0,0.0
2024-11-26 05:45:00,0.08662491879698019,nacht,0.204,0.0,0.454,0.0,0.25,0.0,0.0
2024-11-26 06:00:00,0.08971244472378771,dag,0.036,0.0,0.059,0.023,0.0,0.0,0.0
2024-11-26 06:15:00,0.09564381399523632,dag,0.001,0.0,0.021,0.02,0.0,0.0,0.0
2024-11-26 06:30:00,0.10499568463572495,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 06:45:00,0.11776805664525092,dag,0.001,0.0,0.005,0.004,0.0,0.0,0.0
2024-11-26 07:00:00,0.13248021167917523,dag,0.248,0.0,0.0,0.002,0.0,0.25,0.0
2024-11-26 07:15:00,0.14320927635893121,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 07:30:00,0.1484745323398779,dag,0.25,0.0,0.003,0.003,0.0,0.25,0.0
2024-11-26 07:45:00,0.14827597962201572,dag,0.251,0.0,0.008,0.007,0.0,0.25,0.0
2024-11-26 08:00:00,0.1436998335595117,dag,0.25,0.0,0.004,0.004,0.0,0.25,0.0
2024-11-26 08:15:00,0.13909095556903867,dag,0.251,0.0,0.003,0.002,0.0,0.25,0.0
2024-11-26 08:30:00,0.13553556100476363,dag,0.251,0.0,0.004,0.003,0.0,0.25,0.0
2024-11-26 08:45:00,0.13303364986668612,dag,0.259,0.0,0.019,0.01,0.0,0.25,0.0
2024-11-26 09:00:00,0.1312860790827781,dag,0.24,0.0,0.0,0.01,0.0,0.25,0.0
2024-11-26 09:15:00,0.12909627636491497,dag,0.25,0.0,0.003,0.003,0.0,0.25,0.0
2024-11-26 09:30:00,0.12616509864106865,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 09:45:00,0.12249254591123829,dag,0.249,0.0,0.0,0.001,0.0,0.25,0.0
2024-11-26 10:00:00,0.11833147510937717,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 10:15:00,0.11469331397130055,dag,0.0,0.0,0.003,0.003,0.0,0.0,0.0
2024-11-26 10:30:00,0.11183091943096224,dag,0.0,0.0,0.005,0.005,0.0,0.0,0.0
2024-11-26 10:45:00,0.10974429148836044,dag,0.0,0.0,0.0,0.003,0.0,0.0,0.003
2024-11-26 11:00:00,0.10818177047971404,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 11:15:00,0.10613671774988234,dag,0.0,0.0,0.002,0.003,0.0,0.0,0.0
2024-11-26 11:30:00,0.10335747363508471,dag,0.0,0.0,0.01,0.011,0.0,0.0,0.0
2024-11-26 11:45:00,0.09984403813531845,dag,0.0,0.0,0.001,0.002,0.0,0.0,0.0
2024-11-26 12:00:00,0.09602206797176675,dag,0.0,0.0,0.009,0.009,0.0,0.0,0.0
2024-11-26 12:15:00,0.0935941900291682,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 12:30:00,0.09298606102869962,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-26 12:45:00,0.09419768097036559,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-26 13:00:00,0.09700245763321529,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-26 13:15:00,0.10049402213345002,dag,0.247,0.0,0.003,0.006,0.0,0.25,0.0
2024-11-26 13:30:00,0.10444578225011628,dag,0.253,0.0,0.006,0.003,0.0,0.25,0.0
2024-11-26 13:45:00,0.1088577379832186,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-26 14:00:00,0.11340560149537124,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-26 14:15:00,0.11679222143703556,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-26 14:30:00,0.11869330997083308,dag,0.001,0.0,0.008,0.007,0.0,0.0,0.0
2024-11-26 14:45:00,0.11910886709676016,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-26 15:00:00,0.1186082613853032,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 15:15:00,0.11946896711840507,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 15:30:00,0.12226035286655042,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 15:45:00,0.126982418629741,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 16:00:00,0.13310760296341595,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 16:15:00,0.13852566008934356,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 16:30:00,0.1427090285629638,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 16:45:00,0.1456577083842767,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 17:00:00,0.14765695176103144,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 17:15:00,0.14984776752422205,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 17:30:00,0.15251540788159582,dag,0.26,0.0,0.01,0.0,0.0,0.25,0.0
2024-11-26 17:45:00,0.155659872833151,dag,0.2799999999999999,0.0,0.043,0.013,0.0,0.25,0.0
2024-11-26 18:00:00,0.1589870899924572,dag,0.0,0.0,0.008,0.009,0.0,0.0,0.0
2024-11-26 18:15:00,0.16132076981377122,dag,0.0,0.0,0.014,0.016,0.0,0.0,0.0
2024-11-26 18:30:00,0.16236683991065637,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 18:45:00,0.16212530028311448,dag,0.0,0.0,0.001,0.002,0.0,0.0,0.0
2024-11-26 19:00:00,0.16050843826913844,dag,0.25,0.0,0.01,0.01,0.0,0.25,0.0
2024-11-26 19:15:00,0.15716540322069525,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-26 19:30:00,0.1520084824757796,dag,0.39,0.0,0.14,0.0,0.0,0.25,0.0
2024-11-26 19:45:00,0.14503767603438608,dag,0.377,0.0,0.127,0.0,0.0,0.25,0.0
2024-11-26 20:00:00,0.13685040693098743,dag,0.143,0.0,0.143,0.0,0.0,0.0,0.0
2024-11-26 20:15:00,0.12983636730344553,dag,0.14,0.0,0.14,0.0,0.0,0.0,0.0
2024-11-26 20:30:00,0.1245929801862294,dag,0.259,0.0,0.259,0.0,0.0,0.0,0.0
2024-11-26 20:45:00,0.12112024557933727,dag,0.112,0.0,0.112,0.0,0.0,0.0,0.0
2024-11-26 21:00:00,0.11929305900690816,nacht,0.229,0.0,0.229,0.0,0.0,0.0,0.0
2024-11-26 21:15:00,0.11861100256551979,nacht,0.158,0.0,0.158,0.0,0.0,0.0,0.0
2024-11-26 21:30:00,0.11894897177930215,nacht,0.174,0.0,0.174,0.0,0.0,0.0,0.0
2024-11-26 21:45:00,0.12030696664826973,nacht,0.174,0.0,0.174,0.0,0.0,0.0,0.0
2024-11-26 22:00:00,0.12232110704137447,nacht,0.084,0.0,0.334,0.0,0.25,0.0,0.0
2024-11-26 22:15:00,0.12353587243448236,nacht,0.089,0.0,0.339,0.0,0.25,0.0,0.0
2024-11-26 22:30:00,0.1235873826965544,nacht,0.061,0.0,0.311,0.0,0.25,0.0,0.0
2024-11-26 22:45:00,0.1224756378275888,nacht,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-11-26 23:00:00,0.12020063782758734,nacht,0.214,0.0,0.464,0.0,0.25,0.0,0.0
2024-11-26 23:15:00,0.1167623826965555,nacht,0.0949999999999999,0.0,0.345,0.0,0.25,0.0,0.0
2024-11-26 23:30:00,0.11216087243448236,nacht,0.1009999999999999,0.0,0.351,0.0,0.25,0.0,0.0
2024-11-26 23:45:00,0.10639610704137521,nacht,0.012,0.0,0.265,0.003,0.25,0.0,0.0
2024-11-27 00:00:00,0.10462495054835838,nacht,0.0,0.0,0.223,0.007,0.25,0.0,0.0
2024-11-27 00:15:00,0.10327999293547978,nacht,0.124,0.0,0.374,0.0,0.25,0.0,0.0
2024-11-27 00:30:00,0.10222752119356081,nacht,0.124,0.0,0.374,0.0,0.25,0.0,0.0
2024-11-27 00:45:00,0.10146753532260108,nacht,0.119,0.0,0.369,0.0,0.25,0.0,0.0
2024-11-27 01:00:00,0.10100003532260109,nacht,0.068,0.0,0.318,0.0,0.25,0.0,0.0
2024-11-27 01:15:00,0.10082502119356081,nacht,0.084,0.0,0.334,0.0,0.25,0.0,0.0
2024-11-27 01:30:00,0.10094249293547977,nacht,0.125,0.0,0.375,0.0,0.25,0.0,0.0
2024-11-27 01:45:00,0.10135245054835831,nacht,0.12,0.0,0.37,0.0,0.25,0.0,0.0
2024-11-27 02:00:00,0.10193803316123694,nacht,0.07,0.0,0.32,0.0,0.25,0.0,0.0
2024-11-27 02:15:00,0.10223179729027732,nacht,0.074,0.0,0.324,0.0,0.25,0.0,0.0
2024-11-27 02:30:00,0.10211688206452038,nacht,0.126,0.0,0.376,0.0,0.25,0.0,0.0
2024-11-27 02:45:00,0.10159328748396525,nacht,0.1149999999999999,0.0,0.365,0.0,0.25,0.0,0.0
2024-11-27 03:00:00,0.10060470703245096,nacht,0.177,0.0,0.427,0.0,0.25,0.0,0.0
2024-11-27 03:15:00,0.0989259146453294,nacht,0.081,0.0,0.331,0.0,0.25,0.0,0.0
2024-11-27 03:30:00,0.09650060380643911,nacht,0.127,0.0,0.377,0.0,0.25,0.0,0.0
2024-11-27 03:45:00,0.09332877451578064,nacht,0.1039999999999999,0.0,0.354,0.0,0.25,0.0,0.0
2024-11-27 04:00:00,0.08996563870895989,nacht,0.066,0.0,0.316,0.0,0.25,0.0,0.0
2024-11-27 04:15:00,0.08863204412840514,nacht,0.09,0.0,0.34,0.0,0.25,0.0,0.0
2024-11-27 04:30:00,0.08988320270972236,nacht,0.124,0.0,0.374,0.0,0.25,0.0,0.0
2024-11-27 04:45:00,0.09371911445291266,nacht,0.0999999999999999,0.0,0.35,0.0,0.25,0.0,0.0
2024-11-27 05:00:00,0.09930648813170978,nacht,0.067,0.0,0.317,0.0,0.25,0.0,0.0
2024-11-27 05:15:00,0.10331215884104997,nacht,0.1039999999999999,0.0,0.354,0.0,0.25,0.0,0.0
2024-11-27 05:30:00,0.10490283535467143,nacht,0.122,0.0,0.372,0.0,0.25,0.0,0.0
2024-11-27 05:45:00,0.10407851767256898,nacht,0.078,0.0,0.328,0.0,0.25,0.0,0.0
2024-11-27 06:00:00,0.10165840876420179,dag,0.022,0.0,0.024,0.002,0.0,0.0,0.0
2024-11-27 06:15:00,0.10091932050739252,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 06:30:00,0.10268045587159486,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 06:45:00,0.10694181485681063,dag,0.002,0.0,0.029,0.027,0.0,0.0,0.0
2024-11-27 07:00:00,0.11324925181148184,dag,0.262,0.0,0.049,0.037,0.0,0.25,0.0
2024-11-27 07:15:00,0.11978618412938112,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-27 07:30:00,0.12609846615894957,dag,0.249,0.0,0.003,0.004,0.0,0.25,0.0
2024-11-27 07:45:00,0.13218609790018762,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-27 08:00:00,0.13737833398986912,dag,0.251,0.0,0.004,0.003,0.0,0.25,0.0
2024-11-27 08:15:00,0.13899219297508444,dag,0.258,0.0,0.011,0.003,0.0,0.25,0.0
2024-11-27 08:30:00,0.13635692949260828,dag,0.238,0.0,0.015,0.027,0.0,0.25,0.0
2024-11-27 08:45:00,0.12947254354243842,dag,0.251,0.0,0.002,0.001,0.0,0.25,0.0
2024-11-27 09:00:00,0.11960616222904219,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-27 09:15:00,0.1118262939702804,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-27 09:30:00,0.10740006587061816,dag,0.25,0.0,0.008,0.008,0.0,0.25,0.0
2024-11-27 09:45:00,0.1063274779300591,dag,0.249,0.0,0.003,0.004,0.0,0.25,0.0
2024-11-27 10:00:00,0.10785764209396255,dag,0.002,0.0,0.012,0.01,0.0,0.0,0.0
2024-11-27 10:15:00,0.10898700614379411,dag,0.0,0.0,0.002,0.004,0.0,0.0,0.002
2024-11-27 10:30:00,0.10896468202491452,dag,0.0,0.0,0.008,0.008,0.0,0.0,0.0
2024-11-27 10:45:00,0.10779066973732915,dag,0.0,0.0,0.002,0.002,0.0,0.0,0.0
2024-11-27 11:00:00,0.10570264439510628,dag,0.25,0.0,0.003,0.003,0.0,0.25,0.0
2024-11-27 11:15:00,0.1036513064545452,dag,0.25,0.0,0.001,0.001,0.0,0.25,0.0
2024-11-27 11:30:00,0.10187433102971954,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-27 11:45:00,0.10037171812062934,dag,0.282,0.0,0.034,0.002,0.0,0.25,0.0
2024-11-27 12:00:00,0.09926303032561193,dag,0.501,0.0,0.01,0.009,0.0,0.5,0.0
2024-11-27 12:15:00,0.09902651803802472,dag,0.498,0.0,0.01,0.012,0.0,0.5,0.0
2024-11-27 12:30:00,0.09978174385620696,dag,0.496,0.0,0.01,0.014,0.0,0.5,0.0
2024-11-27 12:45:00,0.10152870778015677,dag,0.499,0.0,0.011,0.012,0.0,0.5,0.0
2024-11-27 13:00:00,0.10377023430244663,dag,0.258,0.0,0.02,0.012,0.0,0.25,0.0
2024-11-27 13:15:00,0.10451762139335552,dag,0.693,0.0,0.452,0.009,0.0,0.25,0.0
2024-11-27 13:30:00,0.10327369354545408,dag,0.42,0.0,0.17,0.0,0.0,0.25,0.0
2024-11-27 13:45:00,0.10003845075874417,dag,0.521,0.0,0.271,0.0,0.0,0.25,0.0
2024-11-27 14:00:00,0.09546353246460239,dag,0.146,0.0,0.146,0.0,0.0,0.0,0.0
2024-11-27 14:15:00,0.09215549638855372,dag,0.119,0.0,0.119,0.0,0.0,0.0,0.0
2024-11-27 14:30:00,0.09076598196197393,dag,0.098,0.0,0.098,0.0,0.0,0.0,0.0
2024-11-27 14:45:00,0.09129498918487025,dag,0.18,0.0,0.18,0.0,0.0,0.0,0.0
2024-11-27 15:00:00,0.09342001083914328,dag,0.254,0.0,0.254,0.0,0.0,0.0,0.0
2024-11-27 15:15:00,0.09585101805243267,dag,0.166,0.0,0.166,0.0,0.0,0.0,0.0
2024-11-27 15:30:00,0.0982655036066435,dag,0.304,0.0,0.304,0.0,0.0,0.0,0.0
2024-11-27 15:45:00,0.10066346750178036,dag,0.161,0.0,0.161,0.0,0.0,0.0,0.0
2024-11-27 16:00:00,0.10303829917882469,dag,0.146,0.0,0.146,0.0,0.0,0.0,0.0
2024-11-27 16:15:00,0.10536355640171678,dag,0.176,0.0,0.176,0.0,0.0,0.0,0.0
2024-11-27 16:30:00,0.10763262861144812,dag,0.215,0.0,0.215,0.0,0.0,0.0,0.0
2024-11-27 16:45:00,0.10984551580801052,dag,0.253,0.0,0.253,0.0,0.0,0.0,0.0
2024-11-27 17:00:00,0.11199491744555962,dag,0.147,0.0,0.147,0.0,0.0,0.0,0.0
2024-11-27 17:15:00,0.11405163134069608,dag,0.193,0.0,0.193,0.0,0.0,0.0,0.0
2024-11-27 17:30:00,0.11600835694756734,dag,0.498,0.0,0.498,0.0,0.0,0.0,0.0
2024-11-27 17:45:00,0.11786509426617704,dag,0.26,0.0,0.26,0.0,0.0,0.0,0.0
2024-11-27 18:00:00,0.11967265603893612,dag,0.192,0.0,0.192,0.0,0.0,0.0,0.0
2024-11-27 18:15:00,0.12163429323550008,dag,0.143,0.0,0.143,0.0,0.0,0.0,0.0
2024-11-27 18:30:00,0.1238008185982817,dag,0.137,0.0,0.137,0.0,0.0,0.0,0.0
2024-11-27 18:45:00,0.12617223212728185,dag,0.211,0.0,0.211,0.0,0.0,0.0,0.0
2024-11-27 19:00:00,0.12813633339869557,dag,0.246,0.0,0.246,0.0,0.0,0.0,0.0
